unix_timestamp,bvp
1736211479049717,-0.2669496238231659
1736211479065342,-0.23101074993610382
1736211479080967,-0.20651642978191376
1736211479096592,-0.19493615627288818
1736211479112217,-0.1971770077943802
1736211479127842,-0.21376439929008484
1736211479143467,-0.2448352724313736
1736211479159092,-0.28982457518577576
1736211479174717,-0.34689781069755554
1736211479190342,-0.41247785091400146
1736211479205967,-0.4813176393508911
1736211479221592,-0.5471603274345398
1736211479237217,-0.6036421060562134
1736211479252842,-0.6451616287231445
1736211479268467,-0.6675831079483032
1736211479284092,-0.6686785221099854
1736211479299717,-0.6482700705528259
1736211479315342,-0.6080921292304993
1736211479330967,-0.551444947719574
1736211479346592,-0.48273998498916626
1736211479362217,-0.4069742262363434
1736211479377842,-0.32913124561309814
1736211479393467,-0.25360554456710815
1736211479409092,-0.18378981947898865
1736211479424717,-0.12188379466533661
1736211479440342,-0.06890411674976349
1736211479455967,-0.024839159101247787
1736211479471592,0.011112426407635212
1736211479487217,0.04026234894990921
1736211479502842,0.06414671987295151
1736211479518467,0.08427190780639648
1736211479534092,0.10192777216434479
1736211479549717,0.11808528006076813
1736211479565342,0.13337089121341705
1736211479580967,0.14809361100196838
1736211479596592,0.16229556500911713
1736211479612217,0.17581094801425934
1736211479627842,0.18835002183914185
1736211479643467,0.1996261179447174
1736211479659092,0.2094784677028656
1736211479674717,0.21792684495449066
1736211479690342,0.2252020239830017
1736211479705967,0.23179270327091217
1736211479721592,0.23839648067951202
1736211479737217,0.24571098387241364
1736211479752842,0.2541976571083069
1736211479768467,0.2639600336551666
1736211479784092,0.2747587263584137
1736211479799717,0.28612980246543884
1736211479815342,0.297539085149765
1736211479830967,0.30847683548927307
1736211479846592,0.3184739947319031
1736211479862217,0.32711073756217957
1736211479877842,0.33403974771499634
1736211479893467,0.33895280957221985
1736211479909092,0.3414439260959625
1736211479924717,0.3408724367618561
1736211479940342,0.3364192843437195
1736211479955967,0.32734882831573486
1736211479971592,0.31325414776802063
1736211479987217,0.2941427528858185
1736211480002842,0.27043306827545166
1736211480018467,0.2429400086402893
1736211480034092,0.21282188594341278
1736211480049717,0.18144850432872772
1736211480065342,0.15021933615207672
1736211480080967,0.12040533125400543
1736211480096592,0.0930386483669281
1736211480112217,0.06880643963813782
1736211480127842,0.047945261001586914
1736211480143467,0.03020736575126648
1736211480159092,0.014937743544578552
1736211480174717,0.0012294650077819824
1736211480190342,-0.011887505650520325
1736211480205967,-0.02526801824569702
1736211480221592,-0.039512768387794495
1736211480237217,-0.054864153265953064
1736211480252842,-0.07115203142166138
1736211480268467,-0.0878085345029831
1736211480284092,-0.10391886532306671
1736211480299717,-0.11829480528831482
1736211480315342,-0.12964124977588654
1736211480330967,-0.1368793547153473
1736211480346592,-0.13952505588531494
1736211480362217,-0.137854665517807
1736211480377842,-0.1327056735754013
1736211480393467,-0.12510187923908234
1736211480409092,-0.11598609387874603
1736211480424717,-0.10611756145954132
1736211480440342,-0.09605583548545837
1736211480455967,-0.08617551624774933
1736211480471592,-0.07670453190803528
1736211480487217,-0.06784871220588684
1736211480502842,-0.060027822852134705
1736211480518467,-0.05408455431461334
1736211480534092,-0.051258549094200134
1736211480549717,-0.052866533398628235
1736211480565342,-0.05985845625400543
1736211480580967,-0.07249099016189575
1736211480596592,-0.09020066261291504
1736211480612217,-0.11162880063056946
1736211480627842,-0.1348702609539032
1736211480643467,-0.15800485014915466
1736211480659092,-0.1796370893716812
1736211480674717,-0.1991066187620163
1736211480690342,-0.2163967490196228
1736211480705967,-0.23198634386062622
1736211480721592,-0.246723473072052
1736211480737217,-0.2616363763809204
1736211480752842,-0.277690052986145
1736211480768467,-0.2955671548843384
1736211480784092,-0.31546157598495483
1736211480799717,-0.33691537380218506
1736211480815342,-0.3588947653770447
1736211480830967,-0.3801249861717224
1736211480846592,-0.3993390202522278
1736211480862217,-0.41523343324661255
1736211480877842,-0.42634153366088867
1736211480893467,-0.43107926845550537
1736211480909092,-0.4279980957508087
1736211480924717,-0.4161372780799866
1736211480940342,-0.39535266160964966
1736211480955967,-0.36650341749191284
1736211480971592,-0.3314005434513092
1736211480987217,-0.29252365231513977
1736211481002842,-0.25260090827941895
1736211481018467,-0.21416276693344116
1736211481034092,-0.17918521165847778
1736211481049717,-0.14890606701374054
1736211481065342,-0.12379737198352814
1736211481080967,-0.10362087190151215
1736211481096592,-0.0875362753868103
1736211481112217,-0.07427842915058136
1736211481127842,-0.06240183115005493
1736211481143467,-0.050551638007164
1736211481159092,-0.037709325551986694
1736211481174717,-0.023367203772068024
1736211481190342,-0.00759577751159668
1736211481205967,0.009024649858474731
1736211481221592,0.02561485767364502
1736211481237217,0.04129885137081146
1736211481252842,0.05549459159374237
1736211481268467,0.0680844858288765
1736211481284092,0.07940798252820969
1736211481299717,0.09011821448802948
1736211481315342,0.10099479556083679
1736211481330967,0.11276228725910187
1736211481346592,0.12592411041259766
1736211481362217,0.14063820242881775
1736211481377842,0.15668830275535583
1736211481393467,0.1735844612121582
1736211481409092,0.19073958694934845
1736211481424717,0.20762039721012115
1736211481440342,0.2238232046365738
1736211481455967,0.23907575011253357
1736211481471592,0.25318992137908936
1736211481487217,0.26601797342300415
1736211481502842,0.2774466276168823
1736211481518467,0.28740936517715454
1736211481534092,0.29587990045547485
1736211481549717,0.3028405010700226
1736211481565342,0.3082412779331207
1736211481580967,0.31197023391723633
1736211481596592,0.3138592839241028
1736211481612217,0.313738077878952
1736211481627842,0.3115118145942688
1736211481643467,0.30721795558929443
1736211481659092,0.3010280728340149
1736211481674717,0.29327940940856934
1736211481690342,0.2849256098270416
1736211481705967,0.27882054448127747
1736211481721592,0.28120291233062744
1736211481737217,0.3015782833099365
1736211481752842,0.3500845432281494
1736211481768467,0.4338398575782776
1736211481784092,0.554665744304657
1736211481799717,0.7090768218040466
1736211481815342,0.8897879719734192
1736211481830967,1.0874464511871338
1736211481846592,1.2912606000900269
1736211481862217,1.4898089170455933
1736211481877842,1.6750547885894775
1736211481893467,1.8447027206420898
1736211481909092,1.9937666654586792
1736211481924717,2.099592685699463
1736211481940342,2.116379737854004
1736211481955967,1.9895985126495361
1736211481971592,1.6844489574432373
1736211481987217,1.2097618579864502
1736211482002842,0.6221597194671631
1736211482018467,0.009029984474182129
1736211482034092,-0.5409259796142578
1736211482049717,-0.9660738706588745
1736211482065342,-1.2470860481262207
1736211482080967,-1.4059221744537354
1736211482096592,-1.494354248046875
1736211482112217,-1.5786339044570923
1736211482127842,-1.723231554031372
1736211482143467,-1.9761061668395996
1736211482159092,-2.359107494354248
1736211482174717,-2.864572763442993
1736211482190342,-3.456021547317505
1736211482205967,-4.072559356689453
1736211482221592,-4.63877010345459
1736211482237217,-5.079019069671631
1736211482252842,-5.331843852996826
1736211482268467,-5.3603901863098145
1736211482284092,-5.1566853523254395
1736211482299717,-4.739720344543457
1736211482315342,-4.1493401527404785
1736211482330967,-3.438368320465088
1736211482346592,-2.6645734310150146
1736211482362217,-1.8834022283554077
1736211482377842,-1.1421778202056885
1736211482393467,-0.4762526750564575
1736211482409092,0.09272217750549316
1736211482424717,0.5567301511764526
1736211482440342,0.9206546545028687
1736211482455967,1.2024502754211426
1736211482471592,1.433353066444397
1736211482487217,1.6557549238204956
1736211482502842,1.9227200746536255
1736211482518467,2.3032939434051514
1736211482534092,2.876924753189087
1736211482549717,3.6930861473083496
1736211482565342,4.714178085327148
1736211482580967,5.80006217956543
1736211482596592,6.758610725402832
1736211482612217,7.416170120239258
1736211482627842,7.655081272125244
1736211482643467,7.419118404388428
1736211482659092,6.712115287780762
1736211482674717,5.595792770385742
1736211482690342,4.180617332458496
1736211482705967,2.607914447784424
1736211482721592,1.0270968675613403
1736211482737217,-0.42565637826919556
1736211482752842,-1.6430038213729858
1736211482768467,-2.5554308891296387
1736211482784092,-3.1340222358703613
1736211482799717,-3.3877508640289307
1736211482815342,-3.3564960956573486
1736211482830967,-3.101405620574951
1736211482846592,-2.6943368911743164
1736211482862217,-2.207906723022461
1736211482877842,-1.7072850465774536
1736211482893467,-1.244415521621704
1736211482909092,-0.8549193143844604
1736211482924717,-0.5575332045555115
1736211482940342,-0.3556426465511322
1736211482955967,-0.24031472206115723
1736211482971592,-0.1941699981689453
1736211482987217,-0.1954422891139984
1736211483002842,-0.22169050574302673
1736211483018467,-0.2527928054332733
1736211483034092,-0.2730093002319336
1736211483049717,-0.27203264832496643
1736211483065342,-0.24509283900260925
1736211483080967,-0.19232118129730225
1736211483096592,-0.11764225363731384
1736211483112217,-0.027453452348709106
1736211483127842,0.07070231437683105
1736211483143467,0.1693105697631836
1736211483159092,0.2617747187614441
1736211483174717,0.3429703712463379
1736211483190342,0.4095165729522705
1736211483205967,0.45982980728149414
1736211483221592,0.4939810037612915
1736211483237217,0.5133891701698303
1736211483252842,0.5204235315322876
1736211483268467,0.5179756879806519
1736211483284092,0.509042501449585
1736211483299717,0.49636292457580566
1736211483315342,0.4821420907974243
1736211483330967,0.4678826332092285
1736211483346592,0.45434048771858215
1736211483362217,0.44160619378089905
1736211483377842,0.42927998304367065
1736211483393467,0.41669970750808716
1736211483409092,0.4031773805618286
1736211483424717,0.38817551732063293
1736211483440342,0.37134385108947754
1736211483455967,0.35240232944488525
1736211483471592,0.3309672176837921
1736211483487217,0.3064503073692322
1736211483502842,0.27812135219573975
1736211483518467,0.24533917009830475
1736211483534092,0.20784233510494232
1736211483549717,0.16596877574920654
1736211483565342,0.1207360327243805
1736211483580967,0.07375204563140869
1736211483596592,0.026967108249664307
1736211483612217,-0.01764395833015442
1736211483627842,-0.05836084485054016
1736211483643467,-0.09388372302055359
1736211483659092,-0.12335836887359619
1736211483674717,-0.14611530303955078
1736211483690342,-0.16114836931228638
1736211483705967,-0.16756030917167664
1736211483721592,-0.1670575737953186
1736211483737217,-0.16678521037101746
1736211483752842,-0.17955464124679565
1736211483768467,-0.2204737663269043
1736211483784092,-0.3013896048069
1736211483799717,-0.4262614846229553
1736211483815342,-0.590146541595459
1736211483830967,-0.7810748815536499
1736211483846592,-0.9823383688926697
1736211483862217,-1.1746299266815186
1736211483877842,-1.3385930061340332
1736211483893467,-1.4574627876281738
1736211483909092,-1.5188777446746826
1736211483924717,-1.5153694152832031
1736211483940342,-1.4441168308258057
1736211483955967,-1.307034969329834
1736211483971592,-1.1114213466644287
1736211483987217,-0.8702869415283203
1736211484002842,-0.6013194918632507
1736211484018467,-0.3243175148963928
1736211484034092,-0.058177217841148376
1736211484049717,0.18104258179664612
1736211484065342,0.38047343492507935
1736211484080967,0.530252993106842
1736211484096592,0.6240453720092773
1736211484112217,0.66025710105896
1736211484127842,0.6429656147956848
1736211484143467,0.5817263722419739
1736211484159092,0.4901365637779236
1736211484174717,0.3836187422275543
1736211484190342,0.27708056569099426
1736211484205967,0.18298602104187012
1736211484221592,0.11012721061706543
1736211484237217,0.06314414739608765
1736211484252842,0.04269438982009888
1736211484268467,0.046114325523376465
1736211484284092,0.06838756799697876
1736211484299717,0.1032308042049408
1736211484315342,0.14413577318191528
1736211484330967,0.18524384498596191
1736211484346592,0.2219756841659546
1736211484362217,0.2514317035675049
1736211484377842,0.27308619022369385
1736211484393467,0.29120004177093506
1736211484409092,0.3193160593509674
1736211484424717,0.3831222355365753
1736211484440342,0.5168541669845581
1736211484455967,0.7537466883659363
1736211484471592,1.1150808334350586
1736211484487217,1.6012725830078125
1736211484502842,2.187471866607666
1736211484518467,2.8253393173217773
1736211484534092,3.449268341064453
1736211484549717,3.9824390411376953
1736211484565342,4.3410491943359375
1736211484580967,4.441964149475098
1736211484596592,4.218808174133301
1736211484612217,3.6419172286987305
1736211484627842,2.731607437133789
1736211484643467,1.5581785440444946
1736211484659092,0.2294837236404419
1736211484674717,-1.1286346912384033
1736211484690342,-2.393157482147217
1736211484705967,-3.4614620208740234
1736211484721592,-4.2630791664123535
1736211484737217,-4.764822006225586
1736211484752842,-4.96977424621582
1736211484768467,-4.911437034606934
1736211484784092,-4.644784927368164
1736211484799717,-4.236047267913818
1736211484815342,-3.752859592437744
1736211484830967,-3.256019115447998
1736211484846592,-2.793592929840088
1736211484862217,-2.397284507751465
1736211484877842,-2.0802106857299805
1736211484893467,-1.8357726335525513
1736211484909092,-1.6385747194290161
1736211484924717,-1.4484302997589111
1736211484940342,-1.2177925109863281
1736211484955967,-0.9021689295768738
1736211484971592,-0.4714048504829407
1736211484987217,0.0817265510559082
1736211485002842,0.7383905649185181
1736211485018467,1.4564424753189087
1736211485034092,2.1775636672973633
1736211485049717,2.8364291191101074
1736211485065342,3.3687994480133057
1736211485080967,3.715376377105713
1736211485096592,3.8222618103027344
1736211485112217,3.64411997795105
1736211485127842,3.154013156890869
1736211485143467,2.3560142517089844
1736211485159092,1.2931904792785645
1736211485174717,0.04631686210632324
1736211485190342,-1.2769057750701904
1736211485205967,-2.558711528778076
1736211485221592,-3.689237594604492
1736211485237217,-4.58145809173584
1736211485252842,-5.180736064910889
1736211485268467,-5.4682745933532715
1736211485284092,-5.458975791931152
1736211485299717,-5.195021152496338
1736211485315342,-4.736858367919922
1736211485330967,-4.1533331871032715
1736211485346592,-3.512467384338379
1736211485362217,-2.8739800453186035
1736211485377842,-2.284198522567749
1736211485393467,-1.773551344871521
1736211485409092,-1.356469988822937
1736211485424717,-1.033236026763916
1736211485440342,-0.7931604981422424
1736211485455967,-0.6184300184249878
1736211485471592,-0.488006591796875
1736211485487217,-0.38108086585998535
1736211485502842,-0.2797362804412842
1736211485518467,-0.17064809799194336
1736211485534092,-0.04579722881317139
1736211485549717,0.0976862907409668
1736211485565342,0.2583359479904175
1736211485580967,0.43154358863830566
1736211485596592,0.6108706593513489
1736211485612217,0.7892709970474243
1736211485627842,0.9601030349731445
1736211485643467,1.117859959602356
1736211485659092,1.258595585823059
1736211485674717,1.380076289176941
1736211485690342,1.4817147254943848
1736211485705967,1.5643460750579834
1736211485721592,1.6299057006835938
1736211485737217,1.6810455322265625
1736211485752842,1.7207295894622803
1736211485768467,1.7518806457519531
1736211485784092,1.777133822441101
1736211485799717,1.7986668348312378
1736211485815342,1.8180797100067139
1736211485830967,1.83634352684021
1736211485846592,1.8537918329238892
1736211485862217,1.8701099157333374
1736211485877842,1.8843848705291748
1736211485893467,1.8952860832214355
1736211485909092,1.9013373851776123
1736211485924717,1.901191234588623
1736211485940342,1.893846035003662
1736211485955967,1.878769040107727
1736211485971592,1.855919599533081
1736211485987217,1.8256953954696655
1736211486002842,1.7888379096984863
1736211486018467,1.746322751045227
1736211486034092,1.6992473602294922
1736211486049717,1.6487226486206055
1736211486065342,1.5957733392715454
1736211486080967,1.5412474870681763
1736211486096592,1.485756516456604
1736211486112217,1.4296703338623047
1736211486127842,1.3731420040130615
1736211486143467,1.3161299228668213
1736211486159092,1.2584446668624878
1736211486174717,1.1998411417007446
1736211486190342,1.140127420425415
1736211486205967,1.079258918762207
1736211486221592,1.0173836946487427
1736211486237217,0.9548096060752869
1736211486252842,0.891916036605835
1736211486268467,0.8290706872940063
1736211486284092,0.7665867805480957
1736211486299717,0.704710066318512
1736211486315342,0.643616795539856
1736211486330967,0.5834161043167114
1736211486346592,0.5241605043411255
1736211486362217,0.46586573123931885
1736211486377842,0.40853387117385864
1736211486393467,0.3521750569343567
1736211486409092,0.29682669043540955
1736211486424717,0.24256597459316254
1736211486440342,0.1895015388727188
1736211486455967,0.1377379596233368
1736211486471592,0.08732732385396957
1736211486487217,0.038231223821640015
1736211486502842,-0.009678900241851807
1736211486518467,-0.056563541293144226
1736211486534092,-0.1025235503911972
1736211486549717,-0.14753247797489166
1736211486565342,-0.19142507016658783
1736211486580967,-0.2339310646057129
1736211486596592,-0.2747274935245514
1736211486612217,-0.3134976923465729
1736211486627842,-0.3499985337257385
1736211486643467,-0.38412970304489136
1736211486659092,-0.4159812033176422
1736211486674717,-0.44583314657211304
1736211486690342,-0.47410011291503906
1736211486705967,-0.5012349486351013
1736211486721592,-0.5276229381561279
1736211486737217,-0.5534961819648743
1736211486752842,-0.578889787197113
1736211486768467,-0.6036444306373596
1736211486784092,-0.6274505257606506
1736211486799717,-0.6499226689338684
1736211486815342,-0.6706868410110474
1736211486830967,-0.6894556283950806
1736211486846592,-0.7060705423355103
1736211486862217,-0.7205048203468323
1736211486877842,-0.7328370213508606
1736211486893467,-0.7432137727737427
1736211486909092,-0.7518150806427002
1736211486924717,-0.7588263154029846
1736211486940342,-0.7644181251525879
1736211486955967,-0.7687315344810486
1736211486971592,-0.7718648314476013
1736211486987217,-0.7738626003265381
1736211487002842,-0.7747113704681396
