start,end,EDA_Tonic_Mean,Raw_EDA_Mean
2025-01-07 14:05:00,2025-01-07 14:10:00,0.0071954330179107495,nan
2025-01-07 14:10:00,2025-01-07 14:15:00,-0.0011285343571913842,nan
2025-01-07 14:15:00,2025-01-07 14:17:00,0.005542580951102967,nan
2025-01-07 14:05:00,2025-01-07 14:10:00,0.0071954330179107495,0.049403880980291186
2025-01-07 14:10:00,2025-01-07 14:15:00,-0.0011285343571913842,0.05358113384416336
2025-01-07 14:15:00,2025-01-07 14:17:00,0.005542580951102967,0.057255470003785884
