systolic_peak_timestamp
1736211605138564280
1736211606204109066
1736211606948241932
1736211607775585680
1736211608514270812
1736211609255107430
1736211610026840567
1736211610896168774
1736211611754256850
1736211612589131203
1736211613327064338
1736211614181762604
1736211615265688408
1736211616209774540
1736211617067384796
1736211617918335592
1736211618680554884
1736211619381577878
1736211620122599705
1736211620872505591
1736211621584199936
1736211622396568408
1736211623085330806
1736211623904094032
1736211624990464192
1736211626024423613
1736211626926854352
1736211627820744792
1736211628786696624
1736211629650037590
1736211630504127712
1736211631305664875
1736211632123934790
1736211633005008916
1736211633890030830
1736211634708410996
1736211635498198584
1736211636274863785
1736211637062618176
1736211637860206536
1736211638636849141
1736211639454681616
1736211640151282982
1736211640910414284
1736211641675831478
1736211642861655113
1736211644098733268
1736211645217950972
1736211646142125000
1736211646577513823
1736211647354125000
1736211648099260702
1736211649047281624
1736211650109879659
1736211651155857495
1736211652050440892
1736211653096976768
1736211654269909630
1736211655426145072
1736211656415364023
1736211657527322539
1736211658754200954
1736211659769806666
1736211660893903882
1736211662053808174
1736211663123029182
1736211664310735359
1736211665535902336
1736211666533152760
1736211667612435328
1736211668741509368
1736211669692737584
1736211670808992199
1736211672007351841
1736211673114553846
1736211674124090005
1736211675221125000
1736211676167393471
1736211677111257073
1736211678179683203
1736211679210755757
1736211680172439998
1736211681319988718
1736211682296071470
1736211683318138902
1736211684263534666
1736211685189822682
1736211686024195915
1736211686984603043
1736211688005046466
1736211688942842930
1736211690136783281
1736211691266791186
1736211692387188791
1736211693557263254
1736211694613848822
1736211695592655094
1736211696698119507
1736211697765416625
1736211698790049491
1736211699905075706
1736211701098372876
1736211702216123365
1736211703300571686
1736211704473122802
1736211705629960732
1736211706665379653
1736211707791046801
1736211708955501247
1736211709923221544
1736211710956911712
1736211712024932905
1736211713046202817
1736211714038232086
1736211715099457170
1736211716166932422
1736211717124952470
1736211718183598259
1736211719239611702
1736211720187459354
1736211721211306803
1736211722233095500
1736211723216578793
1736211724150699321
1736211725178893330
1736211726041125000
1736211726924125000
1736211728018125000
1736211729035676700
1736211729889384121
1736211730869125000
1736211731861125000
1736211733425883280
1736211734209024714
1736211735042387378
1736211736010783968
1736211737241943416
1736211738638998318
1736211739520514416
1736211740516942226
1736211741562129418
1736211742541125000
1736211743633809405
1736211744725797418
1736211745627369324
1736211746635125000
1736211747294326782
1736211747908125000
1736211748823453219
1736211749534343325
1736211750268125000
1736211751041943777
1736211751812162947
1736211752635125000
1736211753477537993
1736211754281223310
1736211755100331236
1736211755847191366
1736211756577128935
1736211757283578090
1736211758046717662
1736211758948078657
1736211759865600428
1736211760839885260
1736211761894027856
1736211762899077644
1736211764016233766
1736211765160084322
1736211766311623015
1736211767392990477
1736211768428790688
1736211769358106394
1736211770276837509
1736211771340640738
1736211772562853963
1736211773854776096
1736211775088928230
1736211776223021722
1736211777097259494
1736211778635905191
1736211779454023777
1736211780207457236
1736211780822875448
1736211782204165215
1736211783067710120
1736211783643583328
1736211784404442789
1736211785149446697
1736211785943480968
1736211786814125000
1736211788292512717
1736211789089692199
1736211789895286366
1736211790580873878
1736211791341992671
1736211792087670870
1736211792829282811
1736211793593957582
1736211794447521761
1736211795233763040
1736211796022590611
1736211796985437027
1736211797852162434
1736211798765632944
1736211799641668519
1736211800626803331
1736211801807403599
1736211802996423748
1736211804121428726
1736211805181738065
1736211806331555092
1736211807504431038
1736211808638377510
1736211809700797728
1736211810681000117
1736211811696308594
1736211812622837543
1736211813836957827
1736211815061071954
1736211816057517590
1736211817156838234
1736211818323490590
1736211819326555773
1736211820417524652
1736211821583388004
1736211822687018442
1736211823707121270
1736211824853651258
1736211826016520402
1736211827099649024
1736211828197819350
1736211829328204381
1736211830345933294
1736211831415574871
1736211832514541912
1736211833575336004
1736211834551380362
1736211835649068393
1736211836776485845
1736211837832343478
1736211838917707130
1736211840083317334
1736211841136248620
1736211842188336115
1736211843332811032
1736211844325235525
1736211845358473338
1736211846392638893
1736211847374006459
1736211848360506951
1736211849421920534
1736211850384240885
1736211851459347930
1736211852578135067
1736211853577553128
1736211854657671462
1736211855760682024
1736211856818181810
1736211857738725682
1736211858683652342
1736211859651291153
1736211860713432377
1736211861764169339
1736211862867888043
1736211863805632690
1736211864674478573
1736211865522852247
1736211866316947368
1736211867084586316
1736211867900828949
1736211868777104702
1736211869665125000
1736211870660919120
1736211871723144086
1736211872810201635
1736211873876768801
1736211874851971589
1736211875792092580
1736211876768676592
1736211877744350231
1736211878670992002
1736211879688229504
1736211880808301750
1736211881959356266
1736211883010551832
1736211884146623146
1736211885296487610
1736211886340571014
1736211887374762223
1736211888419229200
1736211889359416497
1736211890428351424
1736211891469640100
1736211892446873899
1736211893627880122
1736211894806907200
1736211895779912428
1736211896855882298
1736211897941537224
1736211899010847963
1736211899983503131
1736211901013990524
1736211902037036586
1736211903002606138
1736211904015383205
1736211905138259362
1736211906196731210
1736211907249973544
1736211908350401056
1736211909460944079
1736211910460045834
1736211911551599750
1736211912546127060
1736211913502170818
1736211914416829861
1736211915462125000
1736211916314125000
1736211917647352694
1736211918704597780
1736211919716125000
1736211920702531102
1736211921635661283
1736211922553529692
1736211923554426661
1736211924594651727
1736211925574125000
1736211926595125000
1736211927454910734
1736211928338558828
1736211929189459074
1736211930148709995
1736211931163310656
1736211932301090980
1736211933388284870
1736211934558698611
1736211935908125000
1736211936843271003
1736211937971511101
1736211939134648060
1736211940158099507
1736211941208387336
1736211942260518715
1736211943136212939
1736211944082218222
1736211944933504283
1736211945933946896
1736211946955125000
1736211947753518286
1736211948799871737
1736211949721246956
1736211950791174868
1736211951947652622
1736211952978432948
1736211953980565390
1736211954985376698
1736211955840951714
1736211956701558565
1736211957527550402
1736211958341092331
1736211959306412468
1736211960376756832
1736211961604352211
1736211962828472662
1736211964014174048
1736211965132152383
1736211966152380635
1736211967107843467
1736211968154892359
1736211969486125000
1736211970368324119
1736211971416744423
1736211972522137014
1736211973747911171
1736211974940360506
1736211976071904455
1736211977270220276
1736211978360732828
1736211979452911121
1736211980567680310
1736211981566139772
1736211982606858723
1736211983715412505
1736211984754770730
1736211985943436226
1736211987172467836
1736211988240112336
1736211989405450513
1736211990582707332
1736211991596359907
1736211992648985082
1736211993743183269
1736211994838836485
1736211995774208593
1736211997076119309
1736211998667590384
1736211999608483169
1736212000482876939
1736212001417639172
1736212002314918139
1736212003352952595
1736212004336067697
1736212005322125000
1736212006435615940
1736212006964272530
1736212007916125000
1736212008640025749
1736212009438365649
1736212010291485183
1736212011146613396
1736212012183159828
1736212012788843654
1736212013485286725
1736212014479448988
1736212015172562461
1736212015866350448
1736212016471125000
1736212017323908089
1736212018075474416
1736212018994175332
1736212020005700034
1736212021077520944
1736212022081217798
1736212023143714472
1736212024285633066
1736212025416066939
1736212026402943911
1736212027477915115
1736212028588915093
1736212029545568513
1736212030547875048
1736212031566168712
1736212032491113160
1736212033591085623
1736212034880103222
1736212035985475061
1736212036999050847
1736212038141680333
1736212039067634480
1736212040109534145
1736212041133528706
1736212042169742781
1736212043075144047
1736212044066307662
1736212045143827559
1736212046112929720
1736212047121656885
1736212048162641170
1736212049287720512
1736212050315454336
1736212051424500479
1736212052572880062
1736212053661586052
1736212054673860152
1736212055784812226
1736212056892703931
1736212057853318784
1736212058840545909
1736212059850877218
1736212060819471507
1736212061773871297
1736212062892307337
1736212064100914982
1736212065076590714
1736212066136027787
1736212067229997162
1736212068245777336
1736212069314789833
1736212070414804551
1736212071715955142
1736212072543140059
1736212073630989722
1736212074522113968
1736212075502361633
1736212076493457733
1736212077490694406
1736212078379997180
1736212079341499966
1736212080407840268
1736212081495535780
1736212082455710369
1736212083498533961
1736212084587244793
1736212085542659755
1736212086547182224
1736212087585502856
1736212088545064443
1736212089549920134
1736212090594313042
1736212091710883406
1736212092722353256
1736212093819331502
1736212094937339384
1736212096020350804
1736212096975650630
1736212098127125000
1736212099107133361
1736212100158125000
1736212101017125000
1736212101896516548
1736212102830719704
1736212103901125000
1736212105450434895
1736212106472765698
1736212107467591974
1736212108516072428
1736212109531191816
1736212110494785440
1736212111536111634
1736212112548125000
1736212113515636222
1736212114367470598
1736212115228125000
1736212116101145327
1736212117052458154
1736212118147787874
1736212119299125000
1736212120260675992
1736212121450011308
1736212122690953868
1736212123869834307
1736212124994141285
1736212125984752300
1736212127080125000
1736212128075701686
1736212129063940815
1736212130052634556
1736212131091546030
1736212132203698184
1736212133191000018
1736212134398303442
1736212135568255248
1736212136700001062
1736212137966330559
1736212139143430262
1736212140109598122
1736212141065922494
1736212142106324980
1736212143184302299
1736212144146723018
1736212145360125000
1736212146587828791
1736212147751125000
1736212148778738030
1736212149879094034
1736212150882197572
1736212151958193580
1736212153010868235
1736212153966742819
1736212155019686860
1736212156130812172
1736212157217215469
1736212158267352272
1736212159298125000
1736212160183665639
1736212161213404280
1736212162191418700
1736212163112754889
1736212164131217624
1736212165232787111
1736212166349430732
1736212167301444496
1736212168364443736
1736212169525695581
1736212170603323938
1736212171589165936
1736212172689365624
1736212173890898502
1736212175008026976
1736212176007437755
1736212177106967950
1736212178211694292
1736212179157275084
1736212180152469782
1736212181181999379
1736212182228656588
1736212183208098882
1736212184280081227
1736212185435315603
1736212186542610093
1736212187582017348
1736212188690087442
1736212189790700321
1736212190790189620
1736212191787317090
1736212192796317484
1736212193824803298
1736212194762752946
1736212195700034353
1736212196653468378
1736212197612385872
1736212198499884614
1736212199498715083
1736212200521431652
1736212201568153100
1736212202512877157
1736212203545748565
1736212204607346789
1736212205720125000
1736212206587125000
1736212207468539843
1736212208461125000
1736212209484125000
1736212210507125000
1736212211594885499
1736212212606125000
1736212213563198565
1736212214752215668
1736212215854212052
1736212216953388494
1736212218067484226
1736212219131178028
1736212220099249168
1736212221103840380
1736212221995329855
1736212222971572018
1736212224028370261
1736212225158818575
1736212226204125000
1736212227266125000
1736212228311454384
1736212229308881050
1736212230267392730
1736212231288379598
1736212232239787324
1736212233280007619
1736212234286028064
1736212235285521734
1736212236218704906
1736212237159464852
1736212238106801866
1736212239004088688
1736212239883257226
1736212240709007908
1736212241443835170
1736212242368125000
1736212243281585819
1736212244388625877
1736212245440151552
1736212246341125000
1736212247499570257
1736212248487221026
1736212249450149855
1736212250410531016
1736212251188712463
1736212252120514452
1736212252956379856
1736212253707510150
1736212254602029023
1736212255452695002
1736212256438586495
1736212257462547083
1736212258544713005
1736212259383125000
1736212260242542904
1736212261016615241
1736212261950852430
1736212263095125000
1736212263923125000
1736212264879897982
1736212265726460537
1736212266683798871
1736212267398844410
1736212268235321755
1736212269077175600
1736212269982748234
1736212270684633837
1736212271601690452
1736212272406230833
1736212273223517718
1736212273981976281
1736212274890476767
1736212275805337696
1736212276774291135
1736212277791590912
1736212278972279366
1736212280181458247
1736212281259715836
1736212282214377752
1736212283187016263
1736212284179802189
1736212285259707962
1736212286326082276
1736212287513000147
1736212288392353111
1736212289287397042
1736212290207509460
1736212291261279495
1736212292359834437
1736212293439507661
1736212294417488056
1736212295406508163
1736212296373141779
1736212297349636320
1736212298307897644
1736212299332785636
1736212300369013508
1736212301279340487
1736212302243210535
1736212303263039293
1736212304137024758
1736212305221125000
1736212306081978550
1736212307081994958
1736212307981099475
1736212309013234808
1736212310072042888
1736212311142053963
1736212312105410866
1736212313095605392
1736212314111325979
1736212315057921990
1736212316001355979
1736212316981557502
1736212317890315897
1736212318813125000
1736212319769588904
1736212320781292846
1736212321614759054
1736212322556125000
1736212323472477274
1736212324435284821
1736212325235417056
1736212326083967250
1736212327021021400
1736212327849458436
1736212328726594453
1736212329638125000
1736212331037810524
1736212331901560040
1736212332722757238
1736212333621876375
1736212334611610237
1736212335609506145
1736212336600585570
1736212337652793454
1736212338699035266
1736212339749471983
1736212340687291756
1736212341650375852
1736212342603708745
1736212343453183474
1736212344353422123
1736212345276419966
1736212346261066463
1736212347264562414
1736212348215772443
1736212349104909920
1736212350084854278
1736212351020832406
1736212351889504416
1736212352818118190
1736212353794916199
1736212354783575558
1736212355793187861
1736212356810800518
1736212357752595785
1736212358637575652
1736212359540674121
1736212360458778396
1736212361365578438
1736212362280693090
1736212363227774350
1736212364192662440
1736212365116621647
1736212366041829282
1736212366997423321
1736212367911031554
1736212368955329885
1736212370066635376
1736212371159150910
1736212372093714705
1736212373072305381
1736212374032351501
1736212374946705215
1736212375810312707
1736212376693399812
1736212377645389808
1736212378588425285
1736212379506044122
1736212380471046914
1736212381438035355
1736212382329726095
1736212383293365574
1736212384384986225
1736212385435371948
1736212386442100852
1736212387458744120
1736212388494057047
1736212389450643615
1736212390358988892
1736212391327369099
1736212392272024920
1736212393186527197
1736212394145255696
1736212395130329958
1736212396047710957
1736212396994125000
1736212397947125000
1736212398811763350
1736212399751125000
1736212400696125000
1736212401649125000
1736212402647032692
1736212403366146652
1736212404147842836
1736212404745199592
1736212405555863031
1736212406233400159
1736212407041107805
1736212407704863205
1736212408417846118
1736212409796418137
1736212410767125000
1736212411761471853
1736212412472060110
1736212413154439907
1736212413858695507
1736212414652101017
1736212415690125000
1736212416927470656
1736212417680770344
1736212418367795922
1736212419116643074
1736212419864622336
1736212420673871002
1736212421379203060
1736212422127341849
1736212422892078693
1736212423541305569
1736212424238495136
1736212425653622062
1736212426328127045
1736212427023730161
1736212427704713597
1736212428408586653
1736212429151379691
1736212429937439790
1736212430742785386
1736212431545715735
1736212432436486092
1736212433359569961
1736212434294669047
1736212435247261280
1736212436176516058
1736212437161769202
1736212438067028274
1736212438902855420
1736212439747608759
1736212440691668526
1736212441661251030
1736212442633452219
1736212443671014107
1736212444715489267
1736212445749493990
1736212446741107166
1736212447729058560
1736212448705814178
1736212449638214344
1736212450550970978
1736212451419517084
1736212452331920206
1736212453285772830
1736212454234066188
1736212455371087769
1736212456509000660
1736212457598973138
1736212458478432607
1736212459230998698
1736212460031931312
1736212460846850884
1736212461527554602
1736212462295591320
1736212463268958750
1736212464179436129
1736212465065474054
1736212466187774253
1736212467356907196
1736212468466688985
1736212469509518011
1736212470419044784
1736212471337164478
1736212472273429756
1736212473221255332
1736212474137508995
1736212475056640210
1736212476163088738
1736212477426574928
1736212478535845570
1736212479685861319
1736212480805721832
1736212481745448296
1736212482734352180
1736212483746224041
1736212484684024634
1736212485629550086
1736212486753526074
1736212487878619120
1736212488892079510
1736212489976871942
1736212491064251232
1736212491993388849
1736212492932023153
1736212493865376356
1736212494712334348
1736212495546817882
1736212496468882690
1736212497350686290
1736212498336983677
1736212499354492637
1736212500392717005
1736212501293965631
1736212502336242331
1736212503470011354
1736212504687393226
1736212505836256960
1736212506880497260
1736212507928914230
1736212508894444466
1736212509895455726
1736212510938740719
1736212512172845577
1736212513401344990
1736212514529661619
1736212515608558619
1736212516574960370
1736212517453741692
1736212518418421129
1736212519368226240
1736212520338336712
1736212521216006939
1736212522123220298
1736212522972370876
1736212523786586912
1736212524592645055
1736212525351060200
1736212526119692476
1736212526846086487
1736212527556688076
1736212528273651696
1736212528977874809
1736212529713675035
1736212530448509896
1736212531230468681
1736212532031635782
1736212532802123738
1736212533647924278
1736212534484442376
1736212535460306706
1736212536438152858
1736212537310944434
1736212538206617614
1736212539039044953
1736212539840432175
1736212540695724846
1736212541655552075
1736212542571225138
1736212543417351197
1736212544291125000
1736212545174125000
1736212546053125000
1736212547114646498
1736212548076685973
1736212548945125000
1736212549931925754
1736212550798516107
1736212551783882843
1736212552808125228
1736212553722923844
1736212554714106850
1736212555754169728
1736212556704052043
1736212557584893654
1736212558640351255
1736212559614438366
1736212560576125000
1736212561572328113
1736212562534494648
1736212563538894627
1736212564768177681
1736212565974276750
1736212567116676851
1736212568034983500
1736212569047824425
1736212570021927828
1736212570977660304
1736212571820394496
1736212572674125000
1736212573666125000
1736212574658125000
1736212575753352911
1736212576784399454
1736212577997468204
1736212579020536870
1736212580014319642
1736212580881015782
1736212581847861386
1736212582826125000
1736212583822125000
1736212584736248682
1736212585675316586
1736212586534685709
1736212587617659561
1736212588465971259
1736212589384265146
1736212590329125000
1736212591258125000
1736212592202125000
1736212592902334277
1736212593823871087
1736212594621988513
1736212595456227333
1736212596239330010
1736212597101594591
1736212598037990142
1736212598995500992
1736212599898724903
1736212600824533335
1736212601767551895
1736212602693707436
1736212603627881193
1736212604592268970
1736212605589946469
1736212606531187730
1736212607541797206
1736212608631763244
1736212609633484200
1736212610596588989
1736212611646932050
1736212612784545886
1736212613794925122
1736212614778179667
1736212615847063306
1736212616863324356
1736212617716499289
1736212618626913776
1736212619658125000
1736212620501037811
1736212621453939776
1736212622555205811
1736212623337407683
1736212624274531847
1736212625178539490
1736212626078071593
1736212626923283294
1736212627867679867
1736212628739853982
1736212629662074314
1736212630493722385
1736212631438945044
1736212632124926839
1736212632859109723
1736212633700131735
1736212634605871247
1736212635425747674
1736212636209916122
1736212637032905971
1736212637864967842
1736212638719386763
1736212639518610203
1736212640325796126
1736212641119284761
1736212641940292318
1736212642728230937
