start,end,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate
2025-01-07 14:02:23,2025-01-07 14:07:23,61.77208673830513,971.3125,112.93477173985124,43.700789524927956,69.7039229527322,0.7314285714285714,0.4342857142857143,76.62500000000705,49.25674851205474,148.40544277555375,22964.946707294035,0.3319066173775711,0.1
2025-01-07 14:08:23,2025-01-07 14:10:23,59.50992298637431,1008.2352150537633,80.84176983769773,36.93295287155453,60.67836246863341,0.7,0.375,44.8749999999975,42.753514566786556,82.69998323193563,11107.77607371597,0.5169712604037959,0.23333333333333334
2025-01-07 14:10:23,2025-01-07 14:15:23,64.10827174784079,935.9166666666669,106.11217272728204,45.35494588499526,67.715774924173,0.6855895196506551,0.3930131004366812,49.87500000001876,47.8529729132433,130.7828920016251,19661.18697568773,0.3658962742057171,0.13333333333333333
